"","Id","y_prob"
"45606",45606,1
"45607",45607,1
"45608",45608,0
"45609",45609,0
"45610",45610,0
"45611",45611,0
"45612",45612,1
"45613",45613,0
"45614",45614,0
"45615",45615,0
"45616",45616,1
"45617",45617,1
"45618",45618,0
"45619",45619,1
"45620",45620,1
"45621",45621,0
"45622",45622,0
"45623",45623,1
"45624",45624,1
"45625",45625,0
"45626",45626,1
"45627",45627,1
"45628",45628,0
"45629",45629,0
"45630",45630,1
"45631",45631,0
"45632",45632,1
"45633",45633,0
"45634",45634,1
"45635",45635,1
"45636",45636,1
"45637",45637,0
"45638",45638,1
"45639",45639,0
"45640",45640,0
"45641",45641,0
"45642",45642,0
"45643",45643,0
"45644",45644,0
"45645",45645,1
"45646",45646,1
"45647",45647,1
"45648",45648,0
"45649",45649,1
"45650",45650,1
"45651",45651,1
"45652",45652,1
"45653",45653,0
"45654",45654,0
"45655",45655,0
"45656",45656,1
"45657",45657,1
"45658",45658,0
"45659",45659,0
"45660",45660,0
"45661",45661,0
"45662",45662,1
"45663",45663,0
"45664",45664,0
"45665",45665,1
"45666",45666,0
"45667",45667,1
"45668",45668,0
"45669",45669,0
"45670",45670,0
"45671",45671,0
"45672",45672,1
"45673",45673,0
"45674",45674,0
"45675",45675,0
"45676",45676,0
"45677",45677,0
"45678",45678,0
"45679",45679,1
"45680",45680,1
"45681",45681,0
"45682",45682,1
"45683",45683,1
"45684",45684,0
"45685",45685,0
"45686",45686,1
"45687",45687,1
"45688",45688,0
"45689",45689,1
"45690",45690,1
"45691",45691,1
"45692",45692,1
"45693",45693,1
"45694",45694,1
"45695",45695,1
"45696",45696,1
"45697",45697,0
"45698",45698,0
"45699",45699,1
"45700",45700,1
"45701",45701,1
"45702",45702,0
"45703",45703,1
"45704",45704,0
"45705",45705,0
"45706",45706,1
"45707",45707,0
"45708",45708,0
"45709",45709,0
"45710",45710,1
"45711",45711,1
"45712",45712,1
"45713",45713,1
"45714",45714,1
"45715",45715,1
"45716",45716,0
"45717",45717,0
"45718",45718,1
"45719",45719,1
"45720",45720,1
"45721",45721,0
"45722",45722,1
"45723",45723,0
"45724",45724,1
"45725",45725,0
"45726",45726,0
"45727",45727,1
"45728",45728,1
"45729",45729,1
"45730",45730,1
"45731",45731,0
"45732",45732,1
"45733",45733,0
"45734",45734,1
"45735",45735,1
"45736",45736,1
"45737",45737,0
"45738",45738,0
"45739",45739,1
"45740",45740,0
"45741",45741,0
"45742",45742,1
"45743",45743,1
"45744",45744,0
"45745",45745,1
"45746",45746,0
"45747",45747,0
"45748",45748,0
"45749",45749,1
"45750",45750,1
"45751",45751,0
"45752",45752,0
"45753",45753,0
"45754",45754,1
"45755",45755,0
"45756",45756,1
"45757",45757,1
"45758",45758,0
"45759",45759,0
"45760",45760,0
"45761",45761,1
"45762",45762,0
"45763",45763,0
"45764",45764,0
"45765",45765,1
"45766",45766,0
"45767",45767,1
"45768",45768,0
"45769",45769,0
"45770",45770,0
"45771",45771,0
"45772",45772,0
"45773",45773,0
"45774",45774,0
"45775",45775,1
"45776",45776,0
"45777",45777,0
"45778",45778,1
"45779",45779,1
"45780",45780,0
"45781",45781,0
"45782",45782,1
"45783",45783,0
"45784",45784,1
"45785",45785,0
"45786",45786,1
"45787",45787,0
"45788",45788,0
"45789",45789,1
"45790",45790,0
"45791",45791,1
"45792",45792,1
"45793",45793,0
"45794",45794,1
"45795",45795,0
"45796",45796,0
"45797",45797,1
"45798",45798,0
"45799",45799,1
"45800",45800,0
"45801",45801,1
"45802",45802,0
"45803",45803,0
"45804",45804,0
"45805",45805,0
"45806",45806,0
"45807",45807,0
"45808",45808,1
"45809",45809,0
"45810",45810,0
"45811",45811,0
"45812",45812,1
"45813",45813,0
"45814",45814,0
"45815",45815,0
"45816",45816,0
"45817",45817,1
"45818",45818,0
"45819",45819,0
"45820",45820,0
"45821",45821,1
"45822",45822,0
"45823",45823,0
"45824",45824,1
"45825",45825,1
"45826",45826,1
"45827",45827,0
"45828",45828,0
"45829",45829,0
"45830",45830,0
"45831",45831,1
"45832",45832,0
"45833",45833,1
"45834",45834,1
"45835",45835,1
"45836",45836,1
"45837",45837,0
"45838",45838,0
"45839",45839,0
"45840",45840,0
"45841",45841,0
"45842",45842,1
"45843",45843,1
"45844",45844,0
"45845",45845,0
"45846",45846,0
"45847",45847,0
"45848",45848,0
"45849",45849,0
"45850",45850,0
"45851",45851,1
"45852",45852,0
"45853",45853,0
"45854",45854,0
"45855",45855,1
"45856",45856,0
"45857",45857,1
"45858",45858,1
"45859",45859,1
"45860",45860,0
"45861",45861,1
"45862",45862,1
"45863",45863,1
"45864",45864,0
"45865",45865,0
"45866",45866,1
"45867",45867,0
"45868",45868,0
"45869",45869,1
"45870",45870,0
"45871",45871,0
"45872",45872,0
"45873",45873,0
"45874",45874,1
"45875",45875,0
"45876",45876,1
"45877",45877,0
"45878",45878,0
"45879",45879,0
"45880",45880,0
"45881",45881,0
"45882",45882,0
"45883",45883,0
"45884",45884,0
"45885",45885,1
"45886",45886,0
"45887",45887,0
"45888",45888,0
"45889",45889,0
"45890",45890,1
"45891",45891,1
"45892",45892,0
"45893",45893,0
"45894",45894,1
"45895",45895,0
"45896",45896,1
"45897",45897,0
"45898",45898,1
"45899",45899,1
"45900",45900,1
"45901",45901,1
"45902",45902,1
"45903",45903,1
"45904",45904,1
"45905",45905,1
"45906",45906,0
"45907",45907,1
"45908",45908,0
"45909",45909,0
"45910",45910,0
"45911",45911,1
"45912",45912,1
"45913",45913,1
"45914",45914,0
"45915",45915,1
"45916",45916,1
"45917",45917,1
"45918",45918,1
"45919",45919,1
"45920",45920,1
"45921",45921,0
"45922",45922,0
"45923",45923,0
"45924",45924,0
"45925",45925,0
"45926",45926,0
"45927",45927,0
"45928",45928,0
"45929",45929,0
"45930",45930,0
"45931",45931,1
"45932",45932,1
"45933",45933,0
"45934",45934,0
"45935",45935,1
"45936",45936,1
"45937",45937,0
"45938",45938,1
"45939",45939,1
"45940",45940,1
"45941",45941,0
"45942",45942,1
"45943",45943,1
"45944",45944,1
"45945",45945,0
"45946",45946,1
"45947",45947,0
"45948",45948,0
"45949",45949,1
"45950",45950,1
"45951",45951,1
"45952",45952,1
"45953",45953,0
"45954",45954,0
"45955",45955,0
"45956",45956,0
"45957",45957,0
"45958",45958,0
"45959",45959,1
"45960",45960,0
"45961",45961,0
"45962",45962,1
"45963",45963,0
"45964",45964,1
"45965",45965,0
"45966",45966,1
"45967",45967,0
"45968",45968,1
"45969",45969,1
"45970",45970,0
"45971",45971,0
"45972",45972,1
"45973",45973,0
"45974",45974,1
"45975",45975,1
"45976",45976,1
"45977",45977,1
"45978",45978,1
"45979",45979,1
"45980",45980,0
"45981",45981,0
"45982",45982,1
"45983",45983,0
"45984",45984,1
"45985",45985,1
"45986",45986,0
"45987",45987,1
"45988",45988,0
"45989",45989,1
"45990",45990,0
"45991",45991,0
"45992",45992,0
"45993",45993,1
"45994",45994,0
"45995",45995,1
"45996",45996,0
"45997",45997,0
"45998",45998,1
"45999",45999,1
"46000",46000,0
"46001",46001,0
"46002",46002,0
"46003",46003,1
"46004",46004,0
"46005",46005,0
"46006",46006,1
"46007",46007,0
"46008",46008,0
"46009",46009,0
"46010",46010,0
"46011",46011,1
"46012",46012,1
"46013",46013,0
"46014",46014,0
"46015",46015,0
"46016",46016,0
"46017",46017,1
"46018",46018,1
"46019",46019,0
"46020",46020,0
"46021",46021,1
"46022",46022,1
"46023",46023,0
"46024",46024,0
"46025",46025,1
"46026",46026,0
"46027",46027,1
"46028",46028,1
"46029",46029,0
"46030",46030,1
"46031",46031,1
"46032",46032,1
"46033",46033,0
"46034",46034,0
"46035",46035,1
"46036",46036,0
"46037",46037,1
"46038",46038,0
"46039",46039,0
"46040",46040,0
"46041",46041,0
"46042",46042,0
"46043",46043,1
"46044",46044,0
"46045",46045,1
"46046",46046,0
"46047",46047,1
"46048",46048,0
"46049",46049,0
"46050",46050,1
"46051",46051,0
"46052",46052,1
"46053",46053,0
"46054",46054,1
"46055",46055,0
"46056",46056,0
"46057",46057,0
"46058",46058,0
"46059",46059,1
"46060",46060,0
"46061",46061,0
"46062",46062,1
"46063",46063,0
"46064",46064,0
"46065",46065,0
"46066",46066,1
"46067",46067,0
"46068",46068,1
"46069",46069,1
"46070",46070,0
"46071",46071,1
"46072",46072,1
"46073",46073,1
"46074",46074,1
"46075",46075,0
"46076",46076,1
"46077",46077,0
"46078",46078,1
"46079",46079,0
"46080",46080,1
"46081",46081,1
"46082",46082,0
"46083",46083,0
"46084",46084,0
"46085",46085,0
"46086",46086,1
"46087",46087,0
"46088",46088,1
"46089",46089,0
"46090",46090,0
"46091",46091,0
"46092",46092,1
"46093",46093,1
"46094",46094,0
"46095",46095,1
"46096",46096,1
"46097",46097,0
"46098",46098,0
"46099",46099,0
"46100",46100,1
"46101",46101,1
"46102",46102,0
"46103",46103,1
"46104",46104,0
"46105",46105,0
"46106",46106,1
"46107",46107,1
"46108",46108,0
"46109",46109,0
"46110",46110,1
"46111",46111,0
"46112",46112,1
"46113",46113,0
"46114",46114,0
"46115",46115,1
"46116",46116,1
"46117",46117,1
"46118",46118,1
"46119",46119,0
"46120",46120,0
"46121",46121,0
"46122",46122,0
"46123",46123,0
"46124",46124,1
"46125",46125,0
"46126",46126,0
"46127",46127,0
"46128",46128,1
"46129",46129,0
"46130",46130,1
"46131",46131,0
"46132",46132,1
"46133",46133,1
"46134",46134,0
"46135",46135,1
"46136",46136,1
"46137",46137,0
"46138",46138,1
"46139",46139,1
"46140",46140,1
"46141",46141,0
"46142",46142,0
"46143",46143,0
"46144",46144,1
"46145",46145,0
"46146",46146,1
"46147",46147,0
"46148",46148,0
"46149",46149,0
"46150",46150,0
"46151",46151,0
"46152",46152,1
"46153",46153,0
"46154",46154,0
"46155",46155,1
"46156",46156,1
"46157",46157,1
"46158",46158,0
"46159",46159,0
"46160",46160,0
"46161",46161,0
"46162",46162,1
"46163",46163,1
"46164",46164,1
"46165",46165,1
"46166",46166,1
"46167",46167,1
"46168",46168,0
"46169",46169,1
"46170",46170,0
"46171",46171,0
"46172",46172,1
"46173",46173,0
"46174",46174,1
"46175",46175,0
"46176",46176,0
"46177",46177,1
"46178",46178,0
"46179",46179,0
"46180",46180,0
"46181",46181,1
"46182",46182,0
"46183",46183,0
"46184",46184,0
"46185",46185,1
"46186",46186,1
"46187",46187,0
"46188",46188,0
"46189",46189,0
"46190",46190,0
"46191",46191,0
"46192",46192,0
"46193",46193,1
"46194",46194,1
"46195",46195,0
"46196",46196,0
"46197",46197,1
"46198",46198,1
"46199",46199,1
"46200",46200,1
"46201",46201,0
"46202",46202,1
"46203",46203,1
"46204",46204,0
"46205",46205,1
"46206",46206,1
"46207",46207,1
"46208",46208,0
"46209",46209,1
"46210",46210,1
"46211",46211,1
"46212",46212,1
"46213",46213,0
"46214",46214,0
"46215",46215,1
"46216",46216,0
"46217",46217,1
"46218",46218,1
"46219",46219,0
"46220",46220,1
"46221",46221,1
"46222",46222,1
"46223",46223,0
"46224",46224,0
"46225",46225,0
"46226",46226,1
"46227",46227,1
"46228",46228,1
"46229",46229,0
"46230",46230,1
"46231",46231,0
"46232",46232,1
"46233",46233,1
"46234",46234,0
"46235",46235,0
"46236",46236,0
"46237",46237,0
"46238",46238,1
"46239",46239,1
"46240",46240,1
"46241",46241,1
"46242",46242,1
"46243",46243,1
"46244",46244,0
"46245",46245,0
"46246",46246,0
"46247",46247,1
"46248",46248,1
"46249",46249,0
"46250",46250,0
"46251",46251,0
"46252",46252,1
"46253",46253,1
"46254",46254,0
"46255",46255,0
"46256",46256,0
"46257",46257,1
"46258",46258,0
"46259",46259,1
"46260",46260,1
"46261",46261,0
"46262",46262,1
"46263",46263,0
"46264",46264,1
"46265",46265,1
"46266",46266,1
"46267",46267,1
"46268",46268,0
"46269",46269,1
"46270",46270,1
"46271",46271,0
"46272",46272,0
"46273",46273,1
"46274",46274,0
"46275",46275,1
"46276",46276,0
"46277",46277,0
"46278",46278,0
"46279",46279,1
"46280",46280,0
"46281",46281,1
"46282",46282,1
"46283",46283,0
"46284",46284,0
"46285",46285,0
"46286",46286,0
"46287",46287,1
"46288",46288,0
"46289",46289,0
"46290",46290,1
"46291",46291,0
"46292",46292,0
"46293",46293,0
"46294",46294,1
"46295",46295,0
"46296",46296,1
"46297",46297,0
"46298",46298,0
"46299",46299,0
"46300",46300,0
"46301",46301,0
"46302",46302,1
"46303",46303,0
"46304",46304,1
"46305",46305,1
"46306",46306,0
"46307",46307,1
"46308",46308,1
"46309",46309,0
"46310",46310,0
"46311",46311,1
"46312",46312,1
"46313",46313,1
"46314",46314,0
"46315",46315,0
"46316",46316,1
"46317",46317,1
"46318",46318,1
"46319",46319,1
"46320",46320,0
"46321",46321,0
"46322",46322,0
"46323",46323,0
"46324",46324,0
"46325",46325,0
"46326",46326,0
"46327",46327,0
"46328",46328,0
"46329",46329,1
"46330",46330,1
"46331",46331,1
"46332",46332,1
"46333",46333,1
"46334",46334,0
"46335",46335,0
"46336",46336,0
"46337",46337,1
"46338",46338,0
"46339",46339,0
"46340",46340,1
"46341",46341,0
"46342",46342,1
"46343",46343,1
"46344",46344,0
"46345",46345,0
"46346",46346,0
"46347",46347,0
"46348",46348,1
"46349",46349,1
"46350",46350,0
"46351",46351,1
"46352",46352,1
"46353",46353,0
"46354",46354,0
"46355",46355,1
"46356",46356,0
"46357",46357,1
"46358",46358,1
"46359",46359,0
"46360",46360,0
"46361",46361,1
"46362",46362,0
"46363",46363,0
"46364",46364,1
"46365",46365,1
"46366",46366,1
"46367",46367,1
"46368",46368,0
"46369",46369,1
"46370",46370,1
"46371",46371,1
"46372",46372,1
"46373",46373,1
"46374",46374,0
"46375",46375,0
"46376",46376,1
"46377",46377,0
"46378",46378,1
"46379",46379,1
"46380",46380,0
"46381",46381,0
"46382",46382,0
"46383",46383,0
"46384",46384,1
"46385",46385,1
"46386",46386,0
"46387",46387,1
"46388",46388,0
"46389",46389,0
"46390",46390,0
"46391",46391,0
"46392",46392,1
"46393",46393,1
"46394",46394,0
"46395",46395,0
"46396",46396,0
"46397",46397,0
"46398",46398,0
"46399",46399,0
"46400",46400,0
"46401",46401,1
"46402",46402,1
"46403",46403,1
"46404",46404,0
"46405",46405,0
"46406",46406,1
"46407",46407,0
"46408",46408,1
"46409",46409,0
"46410",46410,1
"46411",46411,1
"46412",46412,0
"46413",46413,1
"46414",46414,1
"46415",46415,0
"46416",46416,0
"46417",46417,1
"46418",46418,0
"46419",46419,0
"46420",46420,0
"46421",46421,1
"46422",46422,1
"46423",46423,0
"46424",46424,0
"46425",46425,0
"46426",46426,0
"46427",46427,0
"46428",46428,1
"46429",46429,1
"46430",46430,0
"46431",46431,1
"46432",46432,0
"46433",46433,0
"46434",46434,1
"46435",46435,0
"46436",46436,1
"46437",46437,1
"46438",46438,1
"46439",46439,0
"46440",46440,1
"46441",46441,0
"46442",46442,1
"46443",46443,0
"46444",46444,1
"46445",46445,1
"46446",46446,1
"46447",46447,0
"46448",46448,0
"46449",46449,1
"46450",46450,0
"46451",46451,0
"46452",46452,1
"46453",46453,1
"46454",46454,1
"46455",46455,1
"46456",46456,0
"46457",46457,0
"46458",46458,1
"46459",46459,0
"46460",46460,0
"46461",46461,1
"46462",46462,1
"46463",46463,0
"46464",46464,0
"46465",46465,1
"46466",46466,0
"46467",46467,0
"46468",46468,0
"46469",46469,1
"46470",46470,0
"46471",46471,1
"46472",46472,0
"46473",46473,0
"46474",46474,1
"46475",46475,0
"46476",46476,0
"46477",46477,0
"46478",46478,1
"46479",46479,0
"46480",46480,0
"46481",46481,1
"46482",46482,0
"46483",46483,1
"46484",46484,1
"46485",46485,0
"46486",46486,1
"46487",46487,1
"46488",46488,0
"46489",46489,0
"46490",46490,0
"46491",46491,0
"46492",46492,0
"46493",46493,1
"46494",46494,0
"46495",46495,1
"46496",46496,0
"46497",46497,0
"46498",46498,0
"46499",46499,0
"46500",46500,0
"46501",46501,0
"46502",46502,1
"46503",46503,0
"46504",46504,1
"46505",46505,0
"46506",46506,0
"46507",46507,0
"46508",46508,0
"46509",46509,1
"46510",46510,1
"46511",46511,0
"46512",46512,1
"46513",46513,1
"46514",46514,1
"46515",46515,1
"46516",46516,0
"46517",46517,0
"46518",46518,1
"46519",46519,1
"46520",46520,0
"46521",46521,1
"46522",46522,1
"46523",46523,1
"46524",46524,0
"46525",46525,1
"46526",46526,0
"46527",46527,0
"46528",46528,1
"46529",46529,1
"46530",46530,0
"46531",46531,1
"46532",46532,1
"46533",46533,0
"46534",46534,0
"46535",46535,1
"46536",46536,1
"46537",46537,1
"46538",46538,1
"46539",46539,1
"46540",46540,0
"46541",46541,0
"46542",46542,1
"46543",46543,0
"46544",46544,1
"46545",46545,0
"46546",46546,1
"46547",46547,0
"46548",46548,0
"46549",46549,0
"46550",46550,0
"46551",46551,1
"46552",46552,1
"46553",46553,0
"46554",46554,1
"46555",46555,1
"46556",46556,0
"46557",46557,0
"46558",46558,0
"46559",46559,1
"46560",46560,1
"46561",46561,0
"46562",46562,0
"46563",46563,0
"46564",46564,0
"46565",46565,1
"46566",46566,1
"46567",46567,1
"46568",46568,1
"46569",46569,1
"46570",46570,0
"46571",46571,1
"46572",46572,0
"46573",46573,0
"46574",46574,0
"46575",46575,1
"46576",46576,0
"46577",46577,1
"46578",46578,0
"46579",46579,1
"46580",46580,1
"46581",46581,0
"46582",46582,0
"46583",46583,1
"46584",46584,1
"46585",46585,1
"46586",46586,1
"46587",46587,0
"46588",46588,1
"46589",46589,0
"46590",46590,0
"46591",46591,0
"46592",46592,1
"46593",46593,1
"46594",46594,0
"46595",46595,0
"46596",46596,0
"46597",46597,0
"46598",46598,0
"46599",46599,0
"46600",46600,0
"46601",46601,1
"46602",46602,1
"46603",46603,1
"46604",46604,1
"46605",46605,1
"46606",46606,1
"46607",46607,0
"46608",46608,1
"46609",46609,0
"46610",46610,1
"46611",46611,0
"46612",46612,1
"46613",46613,0
"46614",46614,0
"46615",46615,1
"46616",46616,1
"46617",46617,0
"46618",46618,1
"46619",46619,0
"46620",46620,0
"46621",46621,0
"46622",46622,1
"46623",46623,1
"46624",46624,0
"46625",46625,1
"46626",46626,1
"46627",46627,1
"46628",46628,0
"46629",46629,1
"46630",46630,0
"46631",46631,1
"46632",46632,0
"46633",46633,0
"46634",46634,0
"46635",46635,0
"46636",46636,1
"46637",46637,0
"46638",46638,1
"46639",46639,1
"46640",46640,0
"46641",46641,1
"46642",46642,1
"46643",46643,0
"46644",46644,1
"46645",46645,0
"46646",46646,1
"46647",46647,0
"46648",46648,1
"46649",46649,1
"46650",46650,0
"46651",46651,0
"46652",46652,1
"46653",46653,0
"46654",46654,1
"46655",46655,1
"46656",46656,0
"46657",46657,0
"46658",46658,0
"46659",46659,1
"46660",46660,1
"46661",46661,0
"46662",46662,0
"46663",46663,1
"46664",46664,0
"46665",46665,1
"46666",46666,1
"46667",46667,0
"46668",46668,0
"46669",46669,0
"46670",46670,1
"46671",46671,0
"46672",46672,0
"46673",46673,1
"46674",46674,0
"46675",46675,1
"46676",46676,0
"46677",46677,1
"46678",46678,1
"46679",46679,0
"46680",46680,0
"46681",46681,1
"46682",46682,1
"46683",46683,1
"46684",46684,1
"46685",46685,0
"46686",46686,0
"46687",46687,1
"46688",46688,0
"46689",46689,0
"46690",46690,1
"46691",46691,0
"46692",46692,1
"46693",46693,1
"46694",46694,1
"46695",46695,0
"46696",46696,1
"46697",46697,1
"46698",46698,1
"46699",46699,0
"46700",46700,1
"46701",46701,0
"46702",46702,1
"46703",46703,1
"46704",46704,1
"46705",46705,1
"46706",46706,1
"46707",46707,1
"46708",46708,1
"46709",46709,0
"46710",46710,0
"46711",46711,0
"46712",46712,0
"46713",46713,0
"46714",46714,0
"46715",46715,1
"46716",46716,0
"46717",46717,0
"46718",46718,0
"46719",46719,1
"46720",46720,0
"46721",46721,0
"46722",46722,1
"46723",46723,0
"46724",46724,1
"46725",46725,0
"46726",46726,0
"46727",46727,0
"46728",46728,0
"46729",46729,0
"46730",46730,1
"46731",46731,0
"46732",46732,1
"46733",46733,1
"46734",46734,1
"46735",46735,1
"46736",46736,1
"46737",46737,0
"46738",46738,0
"46739",46739,0
"46740",46740,1
"46741",46741,1
"46742",46742,1
"46743",46743,1
"46744",46744,1
"46745",46745,0
"46746",46746,0
"46747",46747,0
"46748",46748,1
"46749",46749,1
"46750",46750,1
"46751",46751,1
"46752",46752,0
"46753",46753,1
"46754",46754,0
"46755",46755,1
"46756",46756,1
"46757",46757,1
"46758",46758,1
"46759",46759,0
"46760",46760,0
"46761",46761,1
"46762",46762,0
"46763",46763,1
"46764",46764,1
"46765",46765,0
"46766",46766,1
"46767",46767,0
"46768",46768,1
"46769",46769,0
"46770",46770,0
"46771",46771,0
"46772",46772,0
"46773",46773,1
"46774",46774,1
"46775",46775,0
"46776",46776,0
"46777",46777,1
"46778",46778,0
"46779",46779,1
"46780",46780,0
"46781",46781,0
"46782",46782,0
"46783",46783,0
"46784",46784,1
"46785",46785,0
"46786",46786,1
"46787",46787,1
"46788",46788,0
"46789",46789,1
"46790",46790,0
"46791",46791,1
"46792",46792,0
"46793",46793,1
"46794",46794,1
"46795",46795,0
"46796",46796,0
"46797",46797,0
"46798",46798,0
"46799",46799,1
"46800",46800,1
"46801",46801,0
"46802",46802,0
"46803",46803,0
"46804",46804,1
"46805",46805,0
"46806",46806,0
"46807",46807,0
"46808",46808,1
"46809",46809,1
"46810",46810,0
"46811",46811,1
"46812",46812,0
"46813",46813,0
"46814",46814,1
"46815",46815,0
"46816",46816,0
"46817",46817,0
"46818",46818,0
"46819",46819,1
"46820",46820,0
"46821",46821,0
"46822",46822,0
"46823",46823,1
"46824",46824,0
"46825",46825,1
"46826",46826,0
"46827",46827,0
"46828",46828,1
"46829",46829,1
"46830",46830,1
"46831",46831,1
"46832",46832,1
"46833",46833,1
"46834",46834,1
"46835",46835,0
"46836",46836,0
"46837",46837,1
"46838",46838,1
"46839",46839,1
"46840",46840,1
"46841",46841,0
"46842",46842,1
"46843",46843,1
"46844",46844,1
"46845",46845,1
"46846",46846,0
"46847",46847,0
"46848",46848,1
"46849",46849,0
"46850",46850,1
"46851",46851,0
"46852",46852,1
"46853",46853,1
"46854",46854,1
"46855",46855,0
"46856",46856,1
"46857",46857,0
"46858",46858,0
"46859",46859,0
"46860",46860,0
"46861",46861,1
"46862",46862,0
"46863",46863,1
"46864",46864,0
"46865",46865,1
"46866",46866,0
"46867",46867,1
"46868",46868,1
"46869",46869,0
"46870",46870,0
"46871",46871,1
"46872",46872,0
"46873",46873,0
"46874",46874,1
"46875",46875,0
"46876",46876,0
"46877",46877,1
"46878",46878,1
"46879",46879,0
"46880",46880,1
"46881",46881,0
"46882",46882,1
"46883",46883,0
"46884",46884,1
"46885",46885,1
"46886",46886,0
"46887",46887,1
"46888",46888,0
"46889",46889,0
"46890",46890,1
"46891",46891,0
"46892",46892,0
"46893",46893,0
"46894",46894,0
"46895",46895,0
"46896",46896,1
"46897",46897,1
"46898",46898,0
"46899",46899,0
"46900",46900,0
"46901",46901,1
"46902",46902,1
"46903",46903,1
"46904",46904,0
"46905",46905,1
"46906",46906,0
"46907",46907,1
"46908",46908,0
"46909",46909,0
"46910",46910,1
"46911",46911,0
"46912",46912,0
"46913",46913,1
"46914",46914,1
"46915",46915,1
"46916",46916,0
"46917",46917,0
"46918",46918,0
"46919",46919,1
"46920",46920,0
"46921",46921,1
"46922",46922,0
"46923",46923,1
"46924",46924,1
"46925",46925,0
"46926",46926,1
"46927",46927,0
"46928",46928,0
"46929",46929,0
"46930",46930,0
"46931",46931,0
"46932",46932,1
"46933",46933,0
"46934",46934,0
"46935",46935,0
"46936",46936,0
"46937",46937,1
"46938",46938,0
"46939",46939,1
"46940",46940,0
"46941",46941,1
"46942",46942,0
"46943",46943,0
"46944",46944,1
"46945",46945,1
"46946",46946,0
"46947",46947,0
"46948",46948,0
"46949",46949,1
"46950",46950,1
"46951",46951,1
"46952",46952,1
"46953",46953,0
"46954",46954,1
"46955",46955,1
"46956",46956,0
"46957",46957,1
"46958",46958,0
"46959",46959,1
"46960",46960,0
"46961",46961,1
"46962",46962,1
"46963",46963,0
"46964",46964,1
"46965",46965,0
"46966",46966,0
"46967",46967,1
"46968",46968,1
"46969",46969,1
"46970",46970,1
"46971",46971,0
"46972",46972,0
"46973",46973,0
"46974",46974,0
"46975",46975,1
"46976",46976,0
"46977",46977,0
"46978",46978,0
"46979",46979,0
"46980",46980,0
"46981",46981,1
"46982",46982,0
"46983",46983,0
"46984",46984,1
"46985",46985,1
"46986",46986,1
"46987",46987,0
"46988",46988,1
"46989",46989,1
"46990",46990,1
"46991",46991,0
"46992",46992,0
"46993",46993,0
"46994",46994,0
"46995",46995,0
"46996",46996,0
"46997",46997,1
"46998",46998,0
"46999",46999,0
"47000",47000,0
"47001",47001,1
"47002",47002,0
"47003",47003,0
"47004",47004,0
"47005",47005,0
"47006",47006,0
"47007",47007,1
"47008",47008,1
"47009",47009,0
"47010",47010,1
"47011",47011,1
"47012",47012,0
"47013",47013,1
"47014",47014,0
"47015",47015,1
"47016",47016,0
"47017",47017,0
"47018",47018,0
"47019",47019,0
"47020",47020,0
"47021",47021,1
"47022",47022,0
"47023",47023,0
"47024",47024,0
"47025",47025,1
"47026",47026,1
"47027",47027,0
"47028",47028,0
"47029",47029,0
"47030",47030,0
"47031",47031,0
"47032",47032,0
"47033",47033,1
"47034",47034,1
"47035",47035,0
"47036",47036,1
"47037",47037,1
"47038",47038,0
"47039",47039,1
"47040",47040,0
"47041",47041,0
"47042",47042,0
"47043",47043,1
"47044",47044,1
"47045",47045,1
"47046",47046,0
"47047",47047,1
"47048",47048,0
"47049",47049,0
"47050",47050,1
"47051",47051,1
"47052",47052,0
"47053",47053,0
"47054",47054,0
"47055",47055,0
"47056",47056,1
"47057",47057,1
"47058",47058,1
"47059",47059,0
"47060",47060,0
"47061",47061,1
"47062",47062,1
"47063",47063,0
"47064",47064,1
"47065",47065,1
"47066",47066,0
"47067",47067,1
"47068",47068,0
"47069",47069,1
"47070",47070,1
"47071",47071,0
"47072",47072,0
"47073",47073,1
"47074",47074,1
"47075",47075,0
"47076",47076,1
"47077",47077,0
"47078",47078,1
"47079",47079,0
"47080",47080,1
"47081",47081,0
"47082",47082,0
"47083",47083,0
"47084",47084,0
"47085",47085,0
"47086",47086,0
"47087",47087,0
"47088",47088,0
"47089",47089,1
"47090",47090,1
"47091",47091,0
"47092",47092,0
"47093",47093,0
"47094",47094,1
"47095",47095,0
"47096",47096,0
"47097",47097,0
"47098",47098,0
"47099",47099,1
"47100",47100,1
"47101",47101,0
"47102",47102,1
"47103",47103,1
"47104",47104,1
"47105",47105,1
"47106",47106,1
"47107",47107,1
"47108",47108,1
"47109",47109,0
"47110",47110,1
"47111",47111,1
"47112",47112,1
"47113",47113,0
"47114",47114,0
"47115",47115,1
"47116",47116,0
"47117",47117,0
"47118",47118,0
"47119",47119,1
"47120",47120,1
"47121",47121,0
"47122",47122,1
"47123",47123,1
"47124",47124,1
"47125",47125,0
"47126",47126,0
"47127",47127,0
"47128",47128,1
"47129",47129,0
"47130",47130,0
"47131",47131,0
"47132",47132,0
"47133",47133,0
"47134",47134,0
"47135",47135,0
"47136",47136,1
"47137",47137,1
"47138",47138,0
"47139",47139,1
"47140",47140,0
"47141",47141,0
"47142",47142,1
"47143",47143,1
"47144",47144,1
"47145",47145,0
"47146",47146,0
"47147",47147,0
"47148",47148,1
"47149",47149,0
"47150",47150,1
"47151",47151,0
"47152",47152,0
"47153",47153,1
"47154",47154,1
"47155",47155,0
"47156",47156,1
"47157",47157,0
"47158",47158,1
"47159",47159,0
